id,name,level,total,profile_url,sources
284536,whiteshadow,26,527,https://www.torn.com/profiles.php?XID=284536,Baldr's List 1 | Legacy List 3
263120,halfblood93,26,805,https://www.torn.com/profiles.php?XID=263120,Baldr's List 1 | Legacy List 7
729174,fortunecookie,26,936,https://www.torn.com/profiles.php?XID=729174,Baldr's List 1 | Legacy List 6
498729,BiGPiMP23,26,1048,https://www.torn.com/profiles.php?XID=498729,Baldr's Extra List 1
353885,andy1990,26,1385,https://www.torn.com/profiles.php?XID=353885,Baldr's Extra List 1
514096,PyroManiacX,26,1512,https://www.torn.com/profiles.php?XID=514096,Baldr's Extra List 1
753853,Jack81,26,1669,https://www.torn.com/profiles.php?XID=753853,Baldr's Extra List 1
458343,sunflower_jen,26,1676,https://www.torn.com/profiles.php?XID=458343,Baldr's Extra List 1
464918,aditzs,26,1843,https://www.torn.com/profiles.php?XID=464918,Baldr's Extra List 1
340581,StoneColdstunna,26,2045,https://www.torn.com/profiles.php?XID=340581,Baldr's Extra List 1
251077,richchoe,26,2063,https://www.torn.com/profiles.php?XID=251077,Baldr's Extra List 1
237866,candy_man,26,2345,https://www.torn.com/profiles.php?XID=237866,Baldr's Extra List 1
1489357,Aceraven,25,234,https://www.torn.com/profiles.php?XID=1489357,Baldr's List 1 | Legacy List 11
669996,Boylinger,25,266,https://www.torn.com/profiles.php?XID=669996,Baldr's List 1 | Legacy List 13
191060,nemesis2000,25,294,https://www.torn.com/profiles.php?XID=191060,Baldr's List 1 | Legacy List 11
454302,heva07,25,333,https://www.torn.com/profiles.php?XID=454302,Baldr's List 1 | Legacy List 6
1199189,Bob_the_butler,25,437,https://www.torn.com/profiles.php?XID=1199189,Baldr's List 1 | Legacy List 11
485156,ckirklin,25,459,https://www.torn.com/profiles.php?XID=485156,Baldr's List 1 | Legacy List 5
1399310,theking99218,25,481,https://www.torn.com/profiles.php?XID=1399310,Baldr's List 1 | Legacy List 2
581300,srfshannon,25,504,https://www.torn.com/profiles.php?XID=581300,Baldr's List 1 | Legacy List 13
211286,andre_xavier,25,574,https://www.torn.com/profiles.php?XID=211286,Baldr's List 1 | Legacy List 4
469582,CasterZ,25,624,https://www.torn.com/profiles.php?XID=469582,Baldr's List 1 | Legacy List 2
652354,-Diablo-,25,650,https://www.torn.com/profiles.php?XID=652354,Baldr's List 1 | Legacy List 9
781161,xZULUx,25,676,https://www.torn.com/profiles.php?XID=781161,Baldr's List 1 | Legacy List 3
491724,indo,25,716,https://www.torn.com/profiles.php?XID=491724,Baldr's List 1 | Legacy List 7
233040,kracker65,25,719,https://www.torn.com/profiles.php?XID=233040,Baldr's List 1 | Legacy List 8
688148,terrence_taylor,25,824,https://www.torn.com/profiles.php?XID=688148,Baldr's List 1 | Legacy List 1
442427,Man-u-4-Life,25,846,https://www.torn.com/profiles.php?XID=442427,Baldr's List 1 | Legacy List 9
588113,Morphine2man,25,936,https://www.torn.com/profiles.php?XID=588113,Baldr's List 1 | Legacy List 10
669588,PRlNCE,25,970,https://www.torn.com/profiles.php?XID=669588,Baldr's List 1 | Legacy List 12
280295,samsta,25,1008,https://www.torn.com/profiles.php?XID=280295,Baldr's Extra List 2
660205,mrmikeyh,25,1111,https://www.torn.com/profiles.php?XID=660205,Baldr's Extra List 2
478962,Mrfootey,25,1213,https://www.torn.com/profiles.php?XID=478962,Baldr's Extra List 2
229632,bfg1,25,1272,https://www.torn.com/profiles.php?XID=229632,Baldr's Extra List 2
488384,PeachMentos,25,1275,https://www.torn.com/profiles.php?XID=488384,Baldr's Extra List 2
465467,s3nGz,25,1297,https://www.torn.com/profiles.php?XID=465467,Baldr's Extra List 2
382338,babytaz1987,25,1300,https://www.torn.com/profiles.php?XID=382338,Baldr's Extra List 2 | Legacy List 9
381995,381995,25,1347,https://www.torn.com/profiles.php?XID=381995,Baldr's Extra List 2
342907,Nocturnal,25,1416,https://www.torn.com/profiles.php?XID=342907,Baldr's Extra List 2
190695,Samanosuke,25,1436,https://www.torn.com/profiles.php?XID=190695,Baldr's Extra List 2
432474,UzumakiDan,25,1542,https://www.torn.com/profiles.php?XID=432474,Baldr's Extra List 2
1177887,rafamoulima,25,1666,https://www.torn.com/profiles.php?XID=1177887,Baldr's Extra List 2
451753,ODD-E-CEED,25,1677,https://www.torn.com/profiles.php?XID=451753,Baldr's Extra List 2
83039,Takayte,25,1693,https://www.torn.com/profiles.php?XID=83039,Baldr's Extra List 2
421949,DonJuanMatus,25,1702,https://www.torn.com/profiles.php?XID=421949,Baldr's Extra List 2
740967,mickblue1,25,1710,https://www.torn.com/profiles.php?XID=740967,Baldr's Extra List 2
470180,Vashyron,25,1729,https://www.torn.com/profiles.php?XID=470180,Baldr's Extra List 2
1082559,Carpathia,25,1755,https://www.torn.com/profiles.php?XID=1082559,Baldr's Extra List 2
644384,thechosen,25,1755,https://www.torn.com/profiles.php?XID=644384,Baldr's Extra List 2
484743,mafia80,25,1794,https://www.torn.com/profiles.php?XID=484743,Baldr's Extra List 2
281747,dark_fart,25,1900,https://www.torn.com/profiles.php?XID=281747,Baldr's Extra List 2 | Legacy List 10
1210736,Semyon,25,1902,https://www.torn.com/profiles.php?XID=1210736,Baldr's Extra List 2
938350,smalltownboy,25,1974,https://www.torn.com/profiles.php?XID=938350,Baldr's Extra List 2
905822,jmsmnch,25,2073,https://www.torn.com/profiles.php?XID=905822,Baldr's Extra List 2
14092,Cyrus,25,2103,https://www.torn.com/profiles.php?XID=14092,Baldr's Extra List 2
232564,MastaDon,25,2143,https://www.torn.com/profiles.php?XID=232564,Baldr's Extra List 2
768356,Chrissy_M_,25,2200,https://www.torn.com/profiles.php?XID=768356,Baldr's Extra List 2 | Legacy List 4
330496,SUB_Z3RO,25,2312,https://www.torn.com/profiles.php?XID=330496,Baldr's Extra List 2
668705,thatboyb,25,2350,https://www.torn.com/profiles.php?XID=668705,Baldr's Extra List 2
758810,chrischris987,25,2399,https://www.torn.com/profiles.php?XID=758810,Baldr's Extra List 2
1265642,agreaves,24,94,https://www.torn.com/profiles.php?XID=1265642,Baldr's List 2 | Legacy List 8
861978,killatrone_4000,24,155,https://www.torn.com/profiles.php?XID=861978,Baldr's List 2 | Legacy List 1
993561,natashamarie,24,177,https://www.torn.com/profiles.php?XID=993561,Baldr's List 2 | Legacy List 9
475911,lordzenn,24,197,https://www.torn.com/profiles.php?XID=475911,Baldr's List 2 | Legacy List 5
853558,xVx-Assassin,24,207,https://www.torn.com/profiles.php?XID=853558,Baldr's List 2 | Legacy List 5
1199867,transvaaler,24,234,https://www.torn.com/profiles.php?XID=1199867,Baldr's List 2 | Legacy List 4
556637,-SasukeUchiha-,24,235,https://www.torn.com/profiles.php?XID=556637,Baldr's List 2 | Legacy List 7
318410,mroq,24,279,https://www.torn.com/profiles.php?XID=318410,Baldr's List 2 | Legacy List 8
627612,AnnabellLee,24,293,https://www.torn.com/profiles.php?XID=627612,Baldr's List 2 | Legacy List 9
646007,dj95,24,301,https://www.torn.com/profiles.php?XID=646007,Legacy List 4
719349,DJJR,24,337,https://www.torn.com/profiles.php?XID=719349,Baldr's List 2 | Legacy List 5
969920,jackiboi2k8,24,337,https://www.torn.com/profiles.php?XID=969920,Baldr's List 2 | Legacy List 11
656275,JoeCool555,24,356,https://www.torn.com/profiles.php?XID=656275,Baldr's List 2 | Legacy List 12
587991,silverwings19,24,363,https://www.torn.com/profiles.php?XID=587991,Baldr's List 2 | Legacy List 13
586812,lowlaynsten,24,368,https://www.torn.com/profiles.php?XID=586812,Baldr's List 2 | Legacy List 6
590277,evil-one,24,396,https://www.torn.com/profiles.php?XID=590277,Baldr's List 2 | Legacy List 9
178235,sidmire,24,396,https://www.torn.com/profiles.php?XID=178235,Baldr's List 2 | Legacy List 12
44940,LilPimpinjr,24,406,https://www.torn.com/profiles.php?XID=44940,Baldr's List 2 | Legacy List 3
983314,killer133,24,416,https://www.torn.com/profiles.php?XID=983314,Baldr's List 2 | Legacy List 2
888467,cascao,24,428,https://www.torn.com/profiles.php?XID=888467,Baldr's List 2 | Legacy List 12
1306114,artsmart020,24,459,https://www.torn.com/profiles.php?XID=1306114,Baldr's List 2 | Legacy List 10
1269587,Darkstar123,24,459,https://www.torn.com/profiles.php?XID=1269587,Baldr's List 2 | Legacy List 1
567611,xXDannyBoiiXx,24,459,https://www.torn.com/profiles.php?XID=567611,Baldr's List 2 | Legacy List 6
782249,Slim_JIM,24,527,https://www.torn.com/profiles.php?XID=782249,Baldr's List 2 | Legacy List 2
56712,Demon_Lizzard,24,599,https://www.torn.com/profiles.php?XID=56712,Baldr's List 2 | Legacy List 2
383473,kicks,24,621,https://www.torn.com/profiles.php?XID=383473,Baldr's List 2 | Legacy List 13
894205,determanator,24,650,https://www.torn.com/profiles.php?XID=894205,Baldr's List 2 | Torn Forum Leveling Targets - Targets under 1000 estimated stats | Legacy List 3
1016568,Rurouni,24,676,https://www.torn.com/profiles.php?XID=1016568,Baldr's List 2 | Legacy List 11
481648,CrayolaCrackers,24,703,https://www.torn.com/profiles.php?XID=481648,Baldr's List 2 | Legacy List 13
874491,Ibrahim1250,24,703,https://www.torn.com/profiles.php?XID=874491,Baldr's List 2 | Legacy List 10
246649,--KW--DARk,24,738,https://www.torn.com/profiles.php?XID=246649,Baldr's List 2 | Legacy List 6
443421,loppolman,24,796,https://www.torn.com/profiles.php?XID=443421,Baldr's List 2 | Legacy List 4
194310,peacefrog,24,796,https://www.torn.com/profiles.php?XID=194310,Baldr's List 2 | Legacy List 10
104318,soldier27,24,815,https://www.torn.com/profiles.php?XID=104318,Baldr's List 2 | Legacy List 3
1032025,DonMc94,24,816,https://www.torn.com/profiles.php?XID=1032025,Baldr's List 2 | Legacy List 7
573258,MrBensyBen94,24,845,https://www.torn.com/profiles.php?XID=573258,Baldr's List 2 | Legacy List 7
1011379,doggydog10,24,875,https://www.torn.com/profiles.php?XID=1011379,Baldr's List 2 | Legacy List 6
33084,siurblys,24,936,https://www.torn.com/profiles.php?XID=33084,Baldr's List 2 | Legacy List 1
1387230,dragonman101,24,966,https://www.torn.com/profiles.php?XID=1387230,Baldr's List 2 | Legacy List 8
353161,invishunter,24,1003,https://www.torn.com/profiles.php?XID=353161,Baldr's Extra List 3
347364,Brojnikov,24,1006,https://www.torn.com/profiles.php?XID=347364,Baldr's Extra List 3
787968,igglepiggle,24,1017,https://www.torn.com/profiles.php?XID=787968,Baldr's Extra List 3
504786,esrocked1,24,1059,https://www.torn.com/profiles.php?XID=504786,Baldr's Extra List 3
714004,KhoiRyu,24,1061,https://www.torn.com/profiles.php?XID=714004,Baldr's Extra List 3
510003,ziwonge,24,1095,https://www.torn.com/profiles.php?XID=510003,Baldr's Extra List 3
553287,fleffi,24,1113,https://www.torn.com/profiles.php?XID=553287,Baldr's Extra List 3
535986,ORANGEZ,24,1134,https://www.torn.com/profiles.php?XID=535986,Baldr's Extra List 3
971899,aaronbuyz,24,1153,https://www.torn.com/profiles.php?XID=971899,Baldr's Extra List 3
916292,CodyRst,24,1155,https://www.torn.com/profiles.php?XID=916292,Baldr's Extra List 3
670897,Budafa,24,1198,https://www.torn.com/profiles.php?XID=670897,Baldr's Extra List 3
522148,saunders,24,1204,https://www.torn.com/profiles.php?XID=522148,Baldr's Extra List 3
446282,Doniiie,24,1249,https://www.torn.com/profiles.php?XID=446282,Baldr's Extra List 3
512527,eniGzor,24,1271,https://www.torn.com/profiles.php?XID=512527,Baldr's Extra List 3
344390,FloodyBoy,24,1323,https://www.torn.com/profiles.php?XID=344390,Baldr's Extra List 3
1013307,matspek,24,1323,https://www.torn.com/profiles.php?XID=1013307,Baldr's Extra List 3
455918,streetracer,24,1346,https://www.torn.com/profiles.php?XID=455918,Baldr's Extra List 3
292411,vince95,24,1379,https://www.torn.com/profiles.php?XID=292411,Baldr's Extra List 3
482042,S-P-L-A-T,24,1402,https://www.torn.com/profiles.php?XID=482042,Baldr's Extra List 3
970145,op_sasjoe,24,1432,https://www.torn.com/profiles.php?XID=970145,Baldr's Extra List 3
273087,sangay-unit,24,1440,https://www.torn.com/profiles.php?XID=273087,Baldr's Extra List 3
233737,qualtum,24,1452,https://www.torn.com/profiles.php?XID=233737,Baldr's Extra List 3
272293,SmakHead,24,1492,https://www.torn.com/profiles.php?XID=272293,Baldr's Extra List 3
19864,upchurch,24,1504,https://www.torn.com/profiles.php?XID=19864,Baldr's Extra List 3
568129,PurgingChaos,24,1542,https://www.torn.com/profiles.php?XID=568129,Baldr's Extra List 3
525550,Dayne_888,24,1577,https://www.torn.com/profiles.php?XID=525550,Baldr's Extra List 3
992984,ZackFair,24,1640,https://www.torn.com/profiles.php?XID=992984,Baldr's Extra List 3
314252,Parkzzz,24,1656,https://www.torn.com/profiles.php?XID=314252,Baldr's Extra List 3
882854,WOW,24,1694,https://www.torn.com/profiles.php?XID=882854,Baldr's Extra List 3
183886,jemolnar2,24,1745,https://www.torn.com/profiles.php?XID=183886,Baldr's Extra List 3
742707,Viktor-Tsoi,24,1794,https://www.torn.com/profiles.php?XID=742707,Baldr's Extra List 3
914038,calvin5258,24,1800,https://www.torn.com/profiles.php?XID=914038,Baldr's Extra List 3 | Legacy List 7
543610,wed608,24,1800,https://www.torn.com/profiles.php?XID=543610,Baldr's Extra List 3
950733,MissTakes,24,1812,https://www.torn.com/profiles.php?XID=950733,Baldr's Extra List 3
610508,penywize,24,1885,https://www.torn.com/profiles.php?XID=610508,Baldr's Extra List 3
465776,Gi_M,24,1938,https://www.torn.com/profiles.php?XID=465776,Baldr's Extra List 3
984505,ced70,24,2024,https://www.torn.com/profiles.php?XID=984505,Baldr's Extra List 3
197040,Rossder,24,2080,https://www.torn.com/profiles.php?XID=197040,Baldr's Extra List 3
773962,micrane1,24,2157,https://www.torn.com/profiles.php?XID=773962,Baldr's Extra List 3
528613,henri631,24,2261,https://www.torn.com/profiles.php?XID=528613,Baldr's Extra List 3
421990,theprowler,24,2282,https://www.torn.com/profiles.php?XID=421990,Baldr's Extra List 3
163117,MsAech,24,2297,https://www.torn.com/profiles.php?XID=163117,Baldr's Extra List 3
517671,Glazer13,24,2330,https://www.torn.com/profiles.php?XID=517671,Baldr's Extra List 3
432385,aburagheb,24,2391,https://www.torn.com/profiles.php?XID=432385,Baldr's Extra List 3
218930,buckolfc,24,2419,https://www.torn.com/profiles.php?XID=218930,Baldr's Extra List 3
327989,angel_fire,24,2449,https://www.torn.com/profiles.php?XID=327989,Baldr's Extra List 3
1767284,Awesome0ne,24,Unknown,https://www.torn.com/profiles.php?XID=1767284,Legacy List 11
321212,Windangel,23,38,https://www.torn.com/profiles.php?XID=321212,Slinky Leveling Targets
1411624,insanezane,23,75,https://www.torn.com/profiles.php?XID=1411624,Slinky Leveling Targets
382353,deadlydazza1,23,84,https://www.torn.com/profiles.php?XID=382353,Slinky Leveling Targets
353299,yaesu001,23,126,https://www.torn.com/profiles.php?XID=353299,Baldr's List 2 | Legacy List 5
542048,Dragon721,23,161,https://www.torn.com/profiles.php?XID=542048,Baldr's List 2 | Legacy List 11
1293226,ravish,23,283,https://www.torn.com/profiles.php?XID=1293226,Legacy List 4
659243,Monica,23,301,https://www.torn.com/profiles.php?XID=659243,Baldr's List 2 | Torn Forum Leveling Targets - Targets under 1000 estimated stats | Legacy List 2
1104804,mzwpunk,23,396,https://www.torn.com/profiles.php?XID=1104804,Baldr's List 2 | Legacy List 3
352232,maxrocks,23,403,https://www.torn.com/profiles.php?XID=352232,Baldr's List 2 | Legacy List 13
670186,4fingers,23,463,https://www.torn.com/profiles.php?XID=670186,Baldr's List 2 | Legacy List 9
603201,-Dead-Soulja-,23,599,https://www.torn.com/profiles.php?XID=603201,Legacy List 8
448387,knucles777,23,875,https://www.torn.com/profiles.php?XID=448387,Baldr's List 2 | Legacy List 12
441061,ministerdeadman,23,976,https://www.torn.com/profiles.php?XID=441061,Baldr's List 2 | Legacy List 1
905505,Bramble420,23,1200,https://www.torn.com/profiles.php?XID=905505,Legacy List 10
297041,CooleErica,23,1888,https://www.torn.com/profiles.php?XID=297041,Baldr's Extra List 3
295463,therush,23,2320,https://www.torn.com/profiles.php?XID=295463,Baldr's Extra List 3
148374,Fijindian,23,2384,https://www.torn.com/profiles.php?XID=148374,Baldr's Extra List 3
1182544,wadseee,22,51,https://www.torn.com/profiles.php?XID=1182544,Slinky Leveling Targets | Legacy List 6
1650969,Lazerchild007,22,94,https://www.torn.com/profiles.php?XID=1650969,Slinky Leveling Targets
652570,nuryn,22,268,https://www.torn.com/profiles.php?XID=652570,Baldr's List 2 | Legacy List 3
693146,K00L-,22,285,https://www.torn.com/profiles.php?XID=693146,Baldr's List 2 | Legacy List 13
687771,wilson121,22,301,https://www.torn.com/profiles.php?XID=687771,Legacy List 7
595042,scottywalker,22,432,https://www.torn.com/profiles.php?XID=595042,Baldr's List 2 | Legacy List 5
63476,63476,22,481,https://www.torn.com/profiles.php?XID=63476,Baldr's List 2 | Legacy List 5
1390755,kaungkaung3887,22,504,https://www.torn.com/profiles.php?XID=1390755,Legacy List 1
857036,D4RKM1ND101,22,574,https://www.torn.com/profiles.php?XID=857036,Legacy List 8
508876,HatchetWarrior,22,599,https://www.torn.com/profiles.php?XID=508876,Baldr's List 2 | Legacy List 9
640180,Pandemic,22,730,https://www.torn.com/profiles.php?XID=640180,Baldr's List 2 | Legacy List 4
104247,hotrod,22,940,https://www.torn.com/profiles.php?XID=104247,Baldr's List 2 | Legacy List 10
1026129,Moonshiner,22,968,https://www.torn.com/profiles.php?XID=1026129,Legacy List 2
735269,jvwarrior,22,1000,https://www.torn.com/profiles.php?XID=735269,Legacy List 12
687503,boorber,22,1300,https://www.torn.com/profiles.php?XID=687503,Legacy List 6
1503471,ozseychick,21,38,https://www.torn.com/profiles.php?XID=1503471,Slinky Leveling Targets
444993,chichi,21,59,https://www.torn.com/profiles.php?XID=444993,Slinky Leveling Targets
1114962,CM_Punket619,21,59,https://www.torn.com/profiles.php?XID=1114962,Slinky Leveling Targets
1446951,shmall,21,59,https://www.torn.com/profiles.php?XID=1446951,Slinky Leveling Targets
1822211,Thargon,21,59,https://www.torn.com/profiles.php?XID=1822211,Slinky Leveling Targets
1454901,ceebee93,21,75,https://www.torn.com/profiles.php?XID=1454901,Slinky Leveling Targets
906645,ginger1,21,94,https://www.torn.com/profiles.php?XID=906645,Slinky Leveling Targets
534510,green_punk768,21,108,https://www.torn.com/profiles.php?XID=534510,Baldr's List 2 | Legacy List 3
1371819,freakddg83,21,126,https://www.torn.com/profiles.php?XID=1371819,Legacy List 2
1040562,CrisTheVampire,21,150,https://www.torn.com/profiles.php?XID=1040562,Legacy List 12
1079830,Madds4,21,163,https://www.torn.com/profiles.php?XID=1079830,Legacy List 7
507739,Miff99,21,163,https://www.torn.com/profiles.php?XID=507739,Baldr's List 2 | Legacy List 9
172402,CdWilliams101,21,257,https://www.torn.com/profiles.php?XID=172402,Baldr's List 2 | Legacy List 10
508367,Adam12321,21,301,https://www.torn.com/profiles.php?XID=508367,Baldr's List 2 | Legacy List 5
775683,batista1,21,319,https://www.torn.com/profiles.php?XID=775683,Legacy List 8
456008,Misspriss,21,323,https://www.torn.com/profiles.php?XID=456008,Baldr's List 2 | Legacy List 10
591855,RockinGamer,21,331,https://www.torn.com/profiles.php?XID=591855,Baldr's List 2 | Legacy List 2
247701,phyzco,21,390,https://www.torn.com/profiles.php?XID=247701,Baldr's List 2 | Legacy List 13
955843,Password,21,396,https://www.torn.com/profiles.php?XID=955843,Legacy List 12
983094,bASTO,21,437,https://www.torn.com/profiles.php?XID=983094,Legacy List 7
470393,34tiger,21,527,https://www.torn.com/profiles.php?XID=470393,Baldr's List 2 | Legacy List 4
920391,bean101,21,527,https://www.torn.com/profiles.php?XID=920391,Legacy List 9
1282831,flame1995,21,527,https://www.torn.com/profiles.php?XID=1282831,Legacy List 1
471778,Adrian1221,21,543,https://www.torn.com/profiles.php?XID=471778,Baldr's List 2 | Legacy List 6
951810,hoops1113,21,550,https://www.torn.com/profiles.php?XID=951810,Legacy List 4
999334,klord,21,574,https://www.torn.com/profiles.php?XID=999334,Legacy List 6
505181,SufferingWierdo,21,574,https://www.torn.com/profiles.php?XID=505181,Legacy List 3
323695,323695,21,638,https://www.torn.com/profiles.php?XID=323695,Baldr's List 2 | Legacy List 3
756876,wras,21,690,https://www.torn.com/profiles.php?XID=756876,Torn Forum Leveling Targets - Targets under 1000 estimated stats
607500,eminem999,21,758,https://www.torn.com/profiles.php?XID=607500,Legacy List 13
1501130,trooney1992,21,936,https://www.torn.com/profiles.php?XID=1501130,Legacy List 4
1410804,irokthedude,21,1000,https://www.torn.com/profiles.php?XID=1410804,Legacy List 5
1403093,nedster34,21,1000,https://www.torn.com/profiles.php?XID=1403093,Legacy List 11
729522,HIT_MAN_94,21,1016,https://www.torn.com/profiles.php?XID=729522,Baldr's Extra List 3
30117,BGenDron,21,1047,https://www.torn.com/profiles.php?XID=30117,Baldr's Extra List 3
556294,megan56,21,1229,https://www.torn.com/profiles.php?XID=556294,Baldr's Extra List 3
847030,mcleano,21,1300,https://www.torn.com/profiles.php?XID=847030,Legacy List 8
1701853,dre_babz,20,44,https://www.torn.com/profiles.php?XID=1701853,Slinky Leveling Targets
1490601,towerhill,20,51,https://www.torn.com/profiles.php?XID=1490601,Slinky Leveling Targets
1556854,fighter20,20,67,https://www.torn.com/profiles.php?XID=1556854,Slinky Leveling Targets | Legacy List 1
1378700,don98,20,75,https://www.torn.com/profiles.php?XID=1378700,Slinky Leveling Targets
1749074,KingRucker,20,75,https://www.torn.com/profiles.php?XID=1749074,Slinky Leveling Targets
1454252,HlaingBowarAung,20,80,https://www.torn.com/profiles.php?XID=1454252,Torn Forum Leveling Targets - Targets under 1000 estimated stats
969780,livehere,20,84,https://www.torn.com/profiles.php?XID=969780,Baldr's List 3 | Slinky Leveling Targets | Legacy List 6
685929,samartin,20,90,https://www.torn.com/profiles.php?XID=685929,Baldr's List 3 | Slinky Leveling Targets | Legacy List 11
1542030,ash_j,20,94,https://www.torn.com/profiles.php?XID=1542030,Legacy List 9
920348,FLOWRIDER,20,94,https://www.torn.com/profiles.php?XID=920348,Slinky Leveling Targets
1389629,tutan,20,94,https://www.torn.com/profiles.php?XID=1389629,Baldr's List 3 | Slinky Leveling Targets | Legacy List 9
524902,fredie,20,98,https://www.torn.com/profiles.php?XID=524902,Baldr's List 3 | Slinky Leveling Targets | Legacy List 10
974933,Hass101,20,99,https://www.torn.com/profiles.php?XID=974933,Baldr's List 3 | Slinky Leveling Targets | Legacy List 1
1022737,joshymitty,20,107,https://www.torn.com/profiles.php?XID=1022737,Baldr's List 3 | Legacy List 13
794755,tnm021,20,111,https://www.torn.com/profiles.php?XID=794755,Baldr's List 3 | Slinky Leveling Targets | Legacy List 8
1400442,landhead71,20,115,https://www.torn.com/profiles.php?XID=1400442,Slinky Leveling Targets | Legacy List 4
1171459,nickp36,20,115,https://www.torn.com/profiles.php?XID=1171459,Baldr's List 3 | Legacy List 13
422145,hisham654,20,117,https://www.torn.com/profiles.php?XID=422145,Baldr's List 3 | Legacy List 2
581343,slykid,20,126,https://www.torn.com/profiles.php?XID=581343,Baldr's List 3 | Legacy List 4
648698,fredmonkey,20,128,https://www.torn.com/profiles.php?XID=648698,Baldr's List 3 | Slinky Leveling Targets | Legacy List 11
857866,bighorse,20,134,https://www.torn.com/profiles.php?XID=857866,Baldr's List 3 | Legacy List 12
313327,qwertypoo,20,147,https://www.torn.com/profiles.php?XID=313327,Baldr's List 3 | Legacy List 7
512249,Jonny4toes,20,150,https://www.torn.com/profiles.php?XID=512249,Baldr's List 3 | Legacy List 11
849660,MRFoxtrot,20,150,https://www.torn.com/profiles.php?XID=849660,Baldr's List 3 | Legacy List 9
1013326,badru,20,163,https://www.torn.com/profiles.php?XID=1013326,Legacy List 10
904225,CHRIS382,20,163,https://www.torn.com/profiles.php?XID=904225,Baldr's List 3 | Legacy List 2
582138,Joshuaaare,20,189,https://www.torn.com/profiles.php?XID=582138,Baldr's List 3 | Legacy List 12
1101484,omoroxs,20,190,https://www.torn.com/profiles.php?XID=1101484,Baldr's List 3 | Legacy List 3
342880,When7Meets7,20,190,https://www.torn.com/profiles.php?XID=342880,Baldr's List 3 | Legacy List 13
